id,first_name,last_name,degree,school,department,hire_year,hire_date,salary,country
6472,Isabella,Rodriguez,MS,SCU,Accounting,2002,2002-12-28,146563,GERMANY
6473,Evelyn,Allen,PHD,MIT,Data Science,2010,2010-07-15,125664,USA
6474,Grace,Perez,PHD,ISU,Data Science,2001,2001-06-26,196573,USA
6475,Aurora,Hernandez,MS,MIT,Business,2007,2007-12-21,139701,FRANCE
6476,Leo,Clark,MS,Harvard,Business,2025,2025-05-02,118825,MEXICO
6477,Violet,Johnson,MBA,ISU,Computer Science,2014,2014-12-08,125909,FRANCE
6478,Lily,Williams,MBA,Stanford,Data Science,2014,2014-10-06,153667,MEXICO
6479,Sophia,Lopez,PHD,Harvard,Computer Science,2008,2008-04-13,125886,GERMANY
6480,Evelyn,Nelson,MBA,SCU,Bio Informatics,2024,2024-01-09,116431,USA
6481,Sofia,Thompson,MS,ISU,Accounting,2024,2024-12-28,165694,GERMANY
6482,Alexander,White,MD,Harvard,Bio Informatics,2025,2025-03-23,141122,MEXICO
6483,Michael,Williams,PHD,MIT,Computer Science,2022,2022-06-11,129923,ITALY
6484,Jack,Harris,PHD,MIT,Accounting,2015,2015-05-29,186351,MEXICO
6485,Amelia,Adams,PHD,SCU,Accounting,2005,2005-07-20,183798,SPAIN
6486,Stella,Williams,MS,ISU,Engineering,2021,2021-04-10,194629,FRANCE
6487,Evelyn,Perez,PHD,MIT,Data Science,2001,2001-03-15,157273,MEXICO
6488,Grace,Sanchez,PHD,Stanford,Business,2004,2004-11-13,136298,UK
6489,Henry,Martinez,PHD,Harvard,Bio Informatics,2022,2022-07-08,154631,SPAIN
6490,Michael,White,MS,Stanford,Bio Informatics,2000,2000-05-23,163424,MEXICO
6491,Jack,Johnson,PHD,SCU,Bio Informatics,2015,2015-08-10,143133,UK
6492,Emma,Garcia,PHD,MIT,Computer Science,2004,2004-06-28,120524,FRANCE
6493,Ethan,Green,MS,SCU,Computer Science,2013,2013-03-16,137782,SPAIN
6494,Liam,Jones,MS,Stanford,Accounting,2025,2025-03-18,166220,FRANCE
6495,Olivia,Robinson,MS,Stanford,Engineering,2002,2002-10-10,154185,ITALY
6496,Aiden,Garcia,PHD,Stanford,Computer Science,2014,2014-10-29,138728,ITALY
6497,Ella,Mitchell,MBA,Stanford,Accounting,2003,2003-03-25,151190,USA
6498,Benjamin,Mitchell,MBA,Harvard,Data Science,2011,2011-09-20,100182,FRANCE
6499,Aurora,Davis,PHD,ISU,Accounting,2013,2013-11-15,147473,GERMANY
6500,Amelia,Baker,MS,Harvard,Bio Informatics,2012,2012-03-11,159482,SPAIN
6501,Mia,Brown,MBA,Stanford,Accounting,2024,2024-03-28,132808,GERMANY
6502,Alexander,Martinez,MBA,MIT,Data Science,2007,2007-08-16,159031,UK
6503,Logan,Thomas,PHD,Stanford,Engineering,2009,2009-10-13,103590,UK
6504,Sophia,Lee,MD,Harvard,Computer Science,2015,2015-01-05,185807,USA
6505,Amelia,Mitchell,PHD,MIT,Accounting,2000,2000-04-08,125009,SPAIN
6506,Violet,Lewis,MBA,MIT,Computer Science,2000,2000-06-08,199373,FRANCE
6507,Benjamin,Davis,PHD,Harvard,Engineering,2000,2000-09-06,110951,USA
6508,Sofia,Adams,MS,SCU,Accounting,2001,2001-08-26,178477,CANADA
6509,Noah,Adams,PHD,MIT,Data Science,2021,2021-05-30,155030,MEXICO
6510,Sofia,Flores,MS,Stanford,Engineering,2011,2011-12-11,114487,CANADA
6511,Emma,Davis,MS,ISU,Data Science,2016,2016-06-14,149073,ITALY
6512,Benjamin,Garcia,MBA,MIT,Business,2009,2009-06-29,145036,USA
6513,Sophia,Lopez,MS,Harvard,Accounting,2007,2007-02-21,110539,SPAIN
6514,Aurora,Miller,PHD,Stanford,Business,2009,2009-10-10,114709,FRANCE
6515,Hannah,Hernandez,PHD,MIT,Computer Science,2021,2021-03-30,126950,MEXICO
6516,Mason,Evans,PHD,Stanford,Engineering,2015,2015-10-19,194100,FRANCE
6517,Emma,Jackson,MS,MIT,Engineering,2007,2007-04-13,173690,CANADA
6518,Emily,Flores,PHD,Stanford,Engineering,2009,2009-04-09,107953,FRANCE
6519,Victoria,Lee,MD,Harvard,Business,2012,2012-04-18,191606,GERMANY
6520,Riley,Smith,MBA,ISU,Data Science,2010,2010-11-03,153483,CANADA
6521,Wyatt,Wright,PHD,Stanford,Engineering,2021,2021-05-11,157960,FRANCE
6522,Elijah,Brown,MS,ISU,Business,2006,2006-05-13,137680,CANADA
6523,Elena,Sanchez,PHD,SCU,Computer Science,2012,2012-05-04,195919,ITALY
6524,Emily,Parker,MBA,Stanford,Computer Science,2002,2002-12-24,108998,UK
6525,Amelia,Wilson,MD,SCU,Bio Informatics,2004,2004-10-07,130589,FRANCE
6526,Chloe,Williams,PHD,Stanford,Bio Informatics,2018,2018-08-23,125507,USA
6527,Logan,King,PHD,ISU,Bio Informatics,2024,2024-04-14,106747,USA
6528,James,Mitchell,PHD,SCU,Accounting,2006,2006-02-18,179564,ITALY
6529,Logan,Parker,MS,Harvard,Business,2005,2005-03-29,111780,UK
6530,Ava,Hill,MS,SCU,Bio Informatics,2013,2013-04-02,124384,GERMANY
6531,Victoria,Adams,PHD,ISU,Accounting,2018,2018-02-12,156811,ITALY
6532,Lucas,Thomas,MS,SCU,Bio Informatics,2017,2017-02-18,193984,GERMANY
6533,Sebastian,Jackson,MS,Stanford,Accounting,2020,2020-06-03,107468,ITALY
6534,Harper,Clark,MBA,SCU,Computer Science,2018,2018-11-10,165106,SPAIN
6535,Alexander,Parker,PHD,SCU,Bio Informatics,2006,2006-03-18,171440,MEXICO
6536,Henry,Adams,MBA,MIT,Engineering,2014,2014-07-06,171438,UK
6537,Daniel,Jones,MD,ISU,Accounting,2000,2000-06-02,109143,MEXICO
6538,Harper,Wright,PHD,ISU,Bio Informatics,2015,2015-07-03,128996,USA
6539,Riley,Evans,MS,SCU,Business,2006,2006-07-07,183438,FRANCE
6540,Hannah,Jones,MD,MIT,Computer Science,2003,2003-12-28,182885,CANADA
6541,Abigail,Anderson,MS,Harvard,Engineering,2002,2002-11-13,194188,MEXICO
6542,Olivia,Hernandez,MBA,Harvard,Computer Science,2012,2012-09-19,182132,GERMANY
6543,Emma,Carter,MS,MIT,Accounting,2022,2022-07-15,184102,USA
6544,Aria,Gonzalez,PHD,MIT,Bio Informatics,2014,2014-08-14,105586,FRANCE
6545,Riley,Rodriguez,MD,SCU,Engineering,2022,2022-10-14,153218,GERMANY
6546,Ella,Carter,MBA,Harvard,Bio Informatics,2006,2006-07-20,172770,CANADA
6547,Mia,Lewis,PHD,MIT,Bio Informatics,2000,2000-10-22,198082,GERMANY
6548,James,Walker,MS,Stanford,Bio Informatics,2020,2020-07-10,177445,ITALY
6549,Zoe,Lopez,MD,Harvard,Business,2020,2020-05-14,125072,UK
6550,Sebastian,Smith,MBA,SCU,Engineering,2005,2005-10-30,119075,GERMANY
6551,Alexander,Harris,MS,Stanford,Engineering,2002,2002-03-03,123621,ITALY
6552,Aiden,Scott,PHD,Stanford,Business,2017,2017-02-08,120551,MEXICO
6553,Violet,Wilson,MS,MIT,Bio Informatics,2018,2018-02-23,182398,ITALY
6554,Benjamin,Robinson,PHD,MIT,Accounting,2021,2021-11-20,138986,CANADA
6555,Riley,Garcia,MD,MIT,Business,2025,2025-01-30,141474,FRANCE
6556,Lillian,Adams,MBA,SCU,Data Science,2000,2000-04-27,129709,MEXICO
6557,Victoria,Taylor,MS,Stanford,Computer Science,2011,2011-02-23,187654,SPAIN
6558,Amelia,Martinez,MS,Harvard,Business,2006,2006-05-10,158930,SPAIN
6559,Evelyn,Adams,MBA,MIT,Computer Science,2015,2015-12-10,180166,ITALY
6560,Emma,Miller,MS,Harvard,Computer Science,2005,2005-01-29,144538,GERMANY
6561,Hazel,Lopez,MS,SCU,Business,2003,2003-01-08,180641,SPAIN
6562,Lily,Scott,MS,MIT,Data Science,2025,2025-02-23,181403,ITALY
6563,Chloe,White,MS,MIT,Computer Science,2010,2010-06-07,175913,SPAIN
6564,Grace,Brown,MBA,Harvard,Data Science,2000,2000-08-24,170346,USA
6565,Aiden,Carter,MD,Harvard,Accounting,2017,2017-02-04,116565,GERMANY
6566,Chloe,Young,MS,Stanford,Business,2014,2014-02-10,187553,FRANCE
6567,Aria,Baker,PHD,Stanford,Accounting,2020,2020-04-02,152619,USA
6568,Ethan,Lee,PHD,MIT,Engineering,2013,2013-06-18,121367,ITALY
6569,Violet,Green,MBA,SCU,Bio Informatics,2002,2002-06-14,158828,GERMANY
6570,Sebastian,Walker,MBA,Stanford,Computer Science,2020,2020-03-15,142435,ITALY
6571,Lily,Anderson,MS,MIT,Business,2005,2005-03-24,162047,FRANCE
6572,Elena,Johnson,MS,Stanford,Computer Science,2021,2021-04-24,199086,UK
6573,Liam,Perez,MBA,Stanford,Data Science,2011,2011-04-20,182809,FRANCE
6574,Aiden,Jackson,MS,Stanford,Computer Science,2021,2021-05-05,175542,USA
6575,Amelia,Campbell,PHD,Harvard,Computer Science,2016,2016-03-23,155111,GERMANY
6576,Nora,Wilson,PHD,ISU,Data Science,2003,2003-06-26,154061,USA
6577,Sophia,Lee,MBA,Harvard,Business,2021,2021-01-04,122509,GERMANY
6578,Logan,Lee,MD,Stanford,Accounting,2012,2012-07-31,136759,USA
6579,Grace,Allen,MD,Harvard,Data Science,2010,2010-08-25,172413,GERMANY
6580,Abigail,Garcia,PHD,SCU,Accounting,2002,2002-11-26,118444,UK
6581,Ava,Green,MD,Harvard,Computer Science,2005,2005-10-04,199580,FRANCE
6582,Riley,Parker,MS,MIT,Engineering,2004,2004-07-05,135839,GERMANY
6583,Chloe,Johnson,MS,Harvard,Accounting,2003,2003-08-20,130502,MEXICO
6584,Olivia,Harris,MS,Harvard,Computer Science,2012,2012-07-04,133374,GERMANY
6585,Mason,Lopez,PHD,Stanford,Data Science,2020,2020-08-15,184439,CANADA
6586,Hannah,Garcia,MBA,MIT,Accounting,2025,2025-05-23,186747,USA
6587,Aiden,Young,MS,MIT,Engineering,2000,2000-07-21,117837,GERMANY
6588,Elijah,Johnson,MS,SCU,Accounting,2016,2016-08-01,140437,UK
6589,Evelyn,Davis,PHD,SCU,Bio Informatics,2014,2014-05-31,176579,FRANCE
6590,Layla,White,MBA,Stanford,Data Science,2011,2011-06-14,123280,CANADA
6591,Wyatt,Thomas,MBA,Harvard,Computer Science,2009,2009-12-09,115180,UK
6592,Lillian,Jones,PHD,ISU,Data Science,2006,2006-06-04,113216,MEXICO
6593,Wyatt,Thompson,PHD,ISU,Computer Science,2011,2011-06-25,170747,CANADA
6594,Mia,Carter,PHD,Harvard,Bio Informatics,2004,2004-10-25,178792,ITALY
6595,Liam,Anderson,PHD,SCU,Engineering,2001,2001-03-16,108225,USA
6596,Nora,Garcia,MS,Stanford,Data Science,2017,2017-09-29,125232,ITALY
6597,Liam,Flores,PHD,ISU,Data Science,2020,2020-12-20,157068,UK
6598,Harper,King,MBA,ISU,Engineering,2009,2009-01-04,124813,ITALY
6599,Layla,Lewis,MS,Harvard,Bio Informatics,2007,2007-11-26,106471,ITALY
6600,Aurora,White,MS,Harvard,Bio Informatics,2022,2022-05-14,161678,MEXICO
6601,Benjamin,Baker,PHD,Stanford,Engineering,2018,2018-06-28,180322,MEXICO
6602,Leo,Hill,MS,Harvard,Computer Science,2014,2014-06-27,182585,SPAIN
6603,Chloe,Thompson,MBA,Stanford,Bio Informatics,2005,2005-04-29,174295,MEXICO
6604,Aria,Lee,PHD,SCU,Computer Science,2024,2024-06-10,139981,SPAIN
6605,Noah,Davis,PHD,Harvard,Business,2006,2006-02-23,169226,GERMANY
6606,Hazel,Torres,PHD,MIT,Data Science,2014,2014-07-29,134909,MEXICO
6607,Sebastian,Scott,PHD,SCU,Computer Science,2002,2002-01-06,156444,SPAIN
6608,Nora,Mitchell,PHD,SCU,Bio Informatics,2017,2017-04-06,190924,ITALY
6609,Noah,Robinson,PHD,ISU,Bio Informatics,2008,2008-07-23,149362,CANADA
6610,Victoria,Nelson,MD,SCU,Engineering,2020,2020-07-20,105447,GERMANY
6611,Wyatt,Scott,PHD,MIT,Bio Informatics,2010,2010-06-03,122860,USA
6612,Evelyn,Green,PHD,ISU,Engineering,2011,2011-02-10,131763,FRANCE
6613,Noah,Wilson,MS,SCU,Data Science,2021,2021-08-09,139509,FRANCE
6614,Alexander,Allen,MS,MIT,Data Science,2003,2003-10-25,147530,UK
6615,Stella,Flores,PHD,MIT,Business,2007,2007-01-13,100228,FRANCE
6616,Ava,Jones,MS,MIT,Bio Informatics,2012,2012-07-02,167281,MEXICO
6617,James,Wilson,PHD,MIT,Bio Informatics,2022,2022-01-19,179187,MEXICO
6618,Sebastian,Moore,PHD,MIT,Bio Informatics,2015,2015-07-14,152430,FRANCE
6619,Hazel,King,PHD,Harvard,Data Science,2022,2022-06-04,159872,MEXICO
6620,Riley,Ramirez,PHD,MIT,Engineering,2009,2009-09-18,118612,GERMANY
6621,Michael,Young,MS,Harvard,Engineering,2021,2021-04-02,165292,ITALY
6622,Mia,Robinson,MD,MIT,Bio Informatics,2018,2018-12-06,172475,UK
6623,Sophia,Hernandez,MBA,ISU,Business,2004,2004-12-06,191757,ITALY
6624,Michael,Walker,PHD,MIT,Engineering,2003,2003-11-24,168710,MEXICO
6625,Violet,Young,MS,MIT,Data Science,2024,2024-12-07,192175,UK
6626,Evelyn,Allen,MS,Harvard,Business,2017,2017-01-29,126700,UK
6627,Michael,Jackson,PHD,SCU,Business,2015,2015-08-03,147300,ITALY
6628,Aurora,Moore,PHD,MIT,Accounting,2025,2025-01-04,170679,MEXICO
6629,Sofia,Harris,PHD,Stanford,Accounting,2012,2012-04-22,117049,CANADA
6630,Elijah,Taylor,MBA,SCU,Computer Science,2011,2011-12-17,118116,MEXICO
6631,Lucas,Flores,PHD,MIT,Accounting,2013,2013-10-01,139354,CANADA
6632,Ethan,Wilson,MBA,Harvard,Data Science,2024,2024-11-26,100333,CANADA
6633,James,Evans,MBA,Stanford,Accounting,2005,2005-04-12,178805,CANADA
6634,Sofia,Walker,MBA,SCU,Bio Informatics,2021,2021-05-16,173505,MEXICO
6635,Noah,Torres,PHD,ISU,Business,2007,2007-01-08,156340,SPAIN
6636,Elena,Brown,PHD,MIT,Business,2001,2001-12-06,147496,UK
6637,Emma,Flores,MBA,Harvard,Data Science,2017,2017-01-04,147181,MEXICO
6638,Elijah,Sanchez,MS,MIT,Engineering,2009,2009-09-03,152263,ITALY
6639,Sofia,Davis,MS,Stanford,Bio Informatics,2021,2021-11-02,169401,UK
6640,Logan,King,MS,Harvard,Engineering,2006,2006-01-14,115431,CANADA
6641,Emma,Davis,PHD,MIT,Accounting,2008,2008-01-06,110829,GERMANY
6642,Stella,King,PHD,Harvard,Accounting,2015,2015-06-09,194652,SPAIN
6643,Lillian,Hill,MD,Stanford,Data Science,2017,2017-12-03,117227,USA
6644,Jack,Jones,PHD,ISU,Engineering,2019,2019-03-03,171537,CANADA
6645,Jack,Hill,PHD,Stanford,Accounting,2010,2010-06-09,117486,CANADA
6646,Sophia,Mitchell,MS,MIT,Data Science,2011,2011-07-10,167835,CANADA
6647,Elena,Baker,MD,Harvard,Data Science,2018,2018-10-24,102683,ITALY
6648,Sebastian,Davis,PHD,SCU,Bio Informatics,2009,2009-10-04,120423,ITALY
6649,Olivia,Taylor,PHD,MIT,Computer Science,2020,2020-12-23,176100,CANADA
6650,James,Adams,MBA,Harvard,Computer Science,2003,2003-01-02,122232,UK
6651,Noah,Jackson,PHD,Harvard,Engineering,2025,2025-04-10,119302,USA
6652,Riley,Lee,MD,ISU,Computer Science,2000,2000-01-14,183683,USA
6653,Zoe,Hernandez,MS,ISU,Bio Informatics,2010,2010-12-19,187549,GERMANY
6654,Sophia,Lopez,MBA,SCU,Business,2013,2013-04-06,193342,SPAIN
6655,Grace,Campbell,PHD,ISU,Accounting,2012,2012-04-19,167967,FRANCE
6656,Elijah,Flores,PHD,SCU,Bio Informatics,2017,2017-11-17,134374,CANADA
6657,Stella,Hernandez,PHD,Stanford,Business,2015,2015-03-17,164426,SPAIN
6658,Hazel,Thomas,PHD,Harvard,Data Science,2010,2010-04-11,168894,UK
6659,Stella,Sanchez,MS,Harvard,Bio Informatics,2003,2003-02-23,114569,CANADA
6660,Elena,Thompson,PHD,MIT,Data Science,2016,2016-12-19,180437,CANADA
6661,Victoria,Parker,MD,SCU,Business,2021,2021-02-03,134846,SPAIN
6662,Amelia,Wilson,MBA,MIT,Accounting,2012,2012-07-20,132596,CANADA
6663,Michael,Davis,PHD,Stanford,Bio Informatics,2012,2012-09-20,121441,ITALY
6664,Abigail,Davis,PHD,Harvard,Engineering,2021,2021-05-14,142426,USA
6665,Harper,Young,PHD,MIT,Accounting,2024,2024-09-23,184326,UK
6666,Benjamin,Johnson,PHD,SCU,Data Science,2011,2011-04-30,105798,MEXICO
6667,Sofia,Harris,MD,Harvard,Engineering,2019,2019-06-03,109147,MEXICO
6668,Aurora,Lopez,MS,MIT,Data Science,2003,2003-07-09,158080,ITALY
6669,Emma,Lopez,PHD,Harvard,Bio Informatics,2009,2009-03-23,107634,USA
6670,Emma,Parker,MS,Stanford,Accounting,2001,2001-10-12,111535,SPAIN
6671,Aurora,Clark,PHD,MIT,Accounting,2004,2004-04-24,113193,UK
6672,Michael,Martin,MBA,MIT,Engineering,2012,2012-07-23,155466,GERMANY
6673,Harper,Sanchez,MS,MIT,Data Science,2009,2009-05-09,112089,ITALY
6674,Aurora,Harris,MBA,Harvard,Data Science,2022,2022-01-22,127859,ITALY
6675,Zoe,Allen,MS,Harvard,Bio Informatics,2021,2021-03-28,129493,UK
6676,Henry,Wright,MBA,ISU,Bio Informatics,2018,2018-11-12,189333,USA
6677,James,Miller,PHD,ISU,Bio Informatics,2017,2017-04-25,169770,ITALY
6678,Lily,Robinson,PHD,Harvard,Bio Informatics,2014,2014-08-15,146402,SPAIN
6679,Stella,Campbell,PHD,Harvard,Accounting,2003,2003-08-18,113624,GERMANY
6680,Lillian,Sanchez,MS,ISU,Bio Informatics,2004,2004-06-01,198143,GERMANY
6681,Lily,Harris,PHD,Stanford,Engineering,2020,2020-09-30,132216,USA
6682,Jack,Anderson,MS,MIT,Bio Informatics,2004,2004-07-10,134471,USA
6683,Henry,Jones,MS,Harvard,Business,2013,2013-01-27,191538,UK
6684,Hazel,Lee,MBA,ISU,Computer Science,2016,2016-01-15,174170,USA
6685,Violet,Ramirez,MBA,SCU,Computer Science,2014,2014-07-19,178394,ITALY
6686,Hazel,Green,PHD,MIT,Data Science,2019,2019-12-10,168813,GERMANY
6687,Riley,Walker,PHD,SCU,Bio Informatics,2020,2020-05-25,139653,CANADA
6688,Harper,Robinson,MD,MIT,Business,2002,2002-02-14,161972,FRANCE
6689,Liam,Mitchell,MBA,MIT,Business,2023,2023-08-30,166861,ITALY
6690,Ella,Taylor,PHD,ISU,Accounting,2001,2001-02-25,137726,CANADA
6691,Layla,Parker,PHD,ISU,Data Science,2003,2003-12-06,175109,SPAIN
6692,Layla,Scott,MS,ISU,Computer Science,2014,2014-12-28,193395,FRANCE
6693,Daniel,Lopez,PHD,Stanford,Bio Informatics,2017,2017-10-14,155191,FRANCE
6694,Aiden,Martin,PHD,Harvard,Business,2015,2015-10-05,168718,ITALY
6695,Ella,Flores,PHD,MIT,Engineering,2022,2022-05-13,162481,UK
6696,Hannah,Campbell,PHD,MIT,Data Science,2009,2009-07-18,186664,FRANCE
6697,Henry,Moore,PHD,SCU,Data Science,2015,2015-06-11,148820,MEXICO
6698,Zoe,Allen,PHD,MIT,Computer Science,2002,2002-01-25,132402,CANADA
6699,Riley,Lewis,MS,ISU,Accounting,2007,2007-06-01,195788,CANADA
6700,Hazel,Wright,PHD,SCU,Business,2000,2000-07-19,180237,UK
6701,Ethan,Sanchez,MBA,SCU,Accounting,2003,2003-02-25,117404,GERMANY
6702,Ava,Taylor,MD,Harvard,Bio Informatics,2008,2008-06-28,155361,UK
6703,Benjamin,Taylor,MBA,ISU,Bio Informatics,2024,2024-07-01,107265,MEXICO
6704,Leo,Thomas,MS,Stanford,Bio Informatics,2017,2017-06-05,141825,CANADA
6705,Sebastian,Martin,PHD,Harvard,Business,2015,2015-09-11,163598,SPAIN
6706,Emily,Carter,PHD,ISU,Engineering,2006,2006-06-03,150661,GERMANY
6707,Jack,Mitchell,MS,Stanford,Computer Science,2007,2007-08-22,117950,FRANCE
6708,Daniel,Evans,MD,MIT,Business,2010,2010-08-31,185620,SPAIN
6709,Hazel,Nguyen,MD,Harvard,Computer Science,2023,2023-10-12,195254,GERMANY
6710,Liam,Hernandez,MBA,Harvard,Bio Informatics,2013,2013-06-18,112013,UK
6711,Elena,Allen,PHD,Stanford,Engineering,2006,2006-01-23,199870,GERMANY
6712,Sebastian,Williams,PHD,MIT,Computer Science,2016,2016-06-29,111494,UK
6713,Nora,King,MS,Stanford,Bio Informatics,2018,2018-08-17,177149,CANADA
6714,Riley,Adams,PHD,Stanford,Computer Science,2014,2014-03-27,122314,CANADA
6715,Elijah,Wright,PHD,Harvard,Data Science,2021,2021-05-11,138240,USA
6716,Hannah,Wright,MBA,ISU,Engineering,2007,2007-07-12,107472,USA
6717,Mia,Baker,PHD,ISU,Computer Science,2005,2005-11-14,124701,CANADA
6718,Aria,Jones,MBA,SCU,Data Science,2008,2008-12-16,186416,FRANCE
6719,Aiden,Wilson,PHD,Harvard,Bio Informatics,2020,2020-02-10,152143,ITALY
6720,Lucas,Clark,PHD,Stanford,Business,2015,2015-09-26,181698,CANADA
6721,Layla,Anderson,PHD,SCU,Data Science,2011,2011-02-18,168938,MEXICO
6722,Sofia,Sanchez,PHD,SCU,Business,2004,2004-03-20,131198,UK
6723,Nora,Scott,PHD,ISU,Accounting,2003,2003-04-07,181245,GERMANY
6724,Aiden,Davis,PHD,Harvard,Data Science,2019,2019-09-08,136321,GERMANY
6725,Alexander,Scott,MS,SCU,Engineering,2024,2024-10-12,106972,GERMANY
6726,Violet,Campbell,MD,MIT,Computer Science,2024,2024-11-15,160367,CANADA
6727,Abigail,Walker,MS,Harvard,Accounting,2008,2008-01-15,117340,FRANCE
6728,Stella,Brown,PHD,SCU,Accounting,2005,2005-07-06,127363,UK
6729,Chloe,Williams,MS,Stanford,Accounting,2009,2009-09-06,194821,CANADA
6730,Aurora,Carter,MD,MIT,Engineering,2021,2021-03-07,190530,USA
6731,Mia,Scott,PHD,ISU,Engineering,2016,2016-12-29,135969,ITALY
6732,Abigail,Miller,MD,Harvard,Business,2015,2015-12-28,197402,GERMANY
6733,Elena,Smith,MS,SCU,Bio Informatics,2013,2013-12-12,179954,USA
6734,Abigail,King,MS,Stanford,Computer Science,2008,2008-06-26,173448,ITALY
6735,Hazel,Mitchell,PHD,SCU,Computer Science,2020,2020-06-10,143513,USA
6736,Logan,Lopez,MS,SCU,Business,2007,2007-09-17,160882,ITALY
6737,Olivia,Sanchez,MS,Stanford,Engineering,2021,2021-07-20,179629,MEXICO
6738,Amelia,Garcia,MBA,MIT,Computer Science,2001,2001-07-14,143363,USA
6739,Michael,Moore,PHD,MIT,Data Science,2019,2019-02-02,198175,SPAIN
6740,Abigail,Gonzalez,MS,MIT,Accounting,2018,2018-02-21,194877,FRANCE
6741,Amelia,Wilson,MBA,ISU,Bio Informatics,2003,2003-12-24,147390,CANADA
6742,Harper,Taylor,MS,MIT,Engineering,2021,2021-09-24,129275,FRANCE
6743,Daniel,Gonzalez,MS,ISU,Accounting,2024,2024-02-15,141063,CANADA
6744,Michael,White,PHD,Stanford,Bio Informatics,2008,2008-11-19,189784,USA
6745,Michael,King,PHD,SCU,Accounting,2010,2010-02-05,180330,CANADA
6746,Hannah,Harris,PHD,MIT,Data Science,2019,2019-12-22,179912,UK
6747,Aiden,Gonzalez,MBA,Stanford,Business,2016,2016-04-25,176616,ITALY
6748,Grace,Miller,MS,Harvard,Computer Science,2021,2021-12-15,186326,ITALY
6749,Abigail,Wright,MBA,MIT,Business,2014,2014-10-10,155599,USA
6750,Layla,Jones,PHD,SCU,Business,2007,2007-03-25,134459,CANADA
6751,Stella,Martin,MS,ISU,Accounting,2005,2005-10-03,117436,ITALY
6752,Evelyn,White,MS,ISU,Computer Science,2007,2007-01-11,167594,MEXICO
6753,Aiden,Allen,MBA,Stanford,Computer Science,2022,2022-12-10,130883,ITALY
6754,Olivia,Williams,MBA,SCU,Data Science,2018,2018-06-28,154912,MEXICO
6755,Alexander,Nguyen,MS,SCU,Accounting,2013,2013-06-15,198627,MEXICO
6756,Ava,Green,MS,MIT,Bio Informatics,2011,2011-08-25,104757,USA
6757,Aurora,Jones,MS,Stanford,Business,2007,2007-09-14,192644,SPAIN
6758,Benjamin,Jones,PHD,MIT,Data Science,2000,2000-07-21,126492,SPAIN
6759,Riley,Lewis,MBA,MIT,Bio Informatics,2021,2021-07-26,129741,ITALY
6760,Isabella,King,PHD,ISU,Accounting,2018,2018-08-14,172653,CANADA
6761,Zoe,Martin,MBA,ISU,Computer Science,2006,2006-07-29,120224,SPAIN
6762,Sofia,Jackson,PHD,ISU,Accounting,2002,2002-11-04,148563,ITALY
6763,Emily,Lee,MS,ISU,Computer Science,2003,2003-09-01,191949,SPAIN
6764,Logan,Mitchell,MBA,ISU,Accounting,2003,2003-08-04,162243,USA
6765,Jack,Green,MBA,MIT,Data Science,2000,2000-07-23,196364,GERMANY
6766,Henry,Jones,PHD,MIT,Business,2006,2006-11-04,191501,UK
6767,Sebastian,Adams,PHD,MIT,Computer Science,2019,2019-05-15,163062,SPAIN
6768,Logan,Evans,MS,SCU,Bio Informatics,2016,2016-03-14,151889,UK
6769,Violet,Evans,PHD,SCU,Business,2011,2011-07-29,175542,ITALY
6770,Isabella,Allen,MS,Harvard,Business,2003,2003-07-31,134075,ITALY
6771,Harper,Walker,PHD,ISU,Data Science,2009,2009-06-26,196427,FRANCE
6772,Isabella,Davis,PHD,ISU,Accounting,2003,2003-08-28,131433,GERMANY
6773,Violet,Lopez,MS,ISU,Business,2008,2008-04-14,189718,UK
6774,Logan,Thomas,MBA,MIT,Data Science,2023,2023-02-27,151862,UK
6775,Aurora,Wright,PHD,Stanford,Data Science,2013,2013-04-04,192289,CANADA
6776,Ava,Torres,MBA,Harvard,Data Science,2020,2020-11-06,164867,SPAIN
6777,Riley,King,PHD,Harvard,Business,2004,2004-03-24,113044,SPAIN
6778,Nora,Harris,PHD,Harvard,Data Science,2003,2003-12-07,196376,MEXICO
6779,Liam,Davis,MS,Stanford,Data Science,2018,2018-03-27,133408,SPAIN
6780,Harper,Scott,PHD,ISU,Bio Informatics,2007,2007-07-20,106436,UK
6781,Leo,Davis,PHD,Harvard,Engineering,2010,2010-10-03,188943,ITALY
6782,Victoria,Thomas,MS,MIT,Data Science,2002,2002-10-03,162282,GERMANY
6783,Benjamin,Carter,PHD,ISU,Computer Science,2005,2005-01-25,151377,GERMANY
6784,Grace,Sanchez,PHD,Harvard,Business,2011,2011-03-15,197674,MEXICO
6785,Leo,Ramirez,MS,SCU,Business,2019,2019-01-07,141210,MEXICO
6786,Ella,King,PHD,MIT,Data Science,2018,2018-09-16,118326,CANADA
